hcp_id,specialty,tier,years_practice,historical_email_opens,historical_msl_calls,digital_engagement_score,publication_downloads,webinar_attendance,treatment,scientific_score
101815,Oncology,B,12,5,3,52.75075900634128,2,2,1,62.33323840267371
101816,Endocrinology,B,26,6,2,47.34641341644612,4,3,0,71.56140453041614
101817,Oncology,B,29,9,4,56.05503323194902,2,1,0,70.35215301458803
101818,Neurology,B,16,8,2,65.97747624931097,4,3,1,94.58615999924783
101819,Cardiology,C,3,8,1,52.52064087555835,4,4,0,86.08209169794378
101820,Oncology,B,26,6,0,62.30439971270521,2,4,0,58.181645005012236
101821,Oncology,C,22,11,4,65.17059168946389,3,1,0,77.76595797690798
101822,Oncology,B,14,4,1,78.20600804289327,4,2,0,59.15213854965744
101823,Cardiology,B,7,8,0,85.59943497783243,3,2,1,81.28308610080576
101824,Neurology,C,8,6,1,60.515300229178386,5,2,0,69.02687249593697
101825,Cardiology,C,9,6,3,48.31066713642375,5,2,0,67.66405370910626
101826,Cardiology,B,34,11,1,72.09687408364677,2,1,1,80.67563471172117
101827,Oncology,B,13,3,3,50.26927785160589,3,2,0,61.65636316224692
101828,Endocrinology,C,20,10,2,43.71926252199761,2,4,0,75.38476040063674
101829,Neurology,A,25,9,3,78.98713533552622,5,1,0,75.8930997503044
101830,Oncology,A,9,4,2,51.63567181040822,4,2,0,62.03299267202629
101831,Endocrinology,B,23,13,3,78.50228980188209,5,3,1,110.69433765856856
101832,Cardiology,C,23,7,1,41.84616257719897,2,2,0,50.57093889964783
101833,Cardiology,C,27,11,1,71.96250031687191,0,2,0,62.87545934928817
101834,Neurology,C,9,6,1,88.67583562831904,2,1,0,59.84770541626991
101835,Neurology,B,14,9,3,40.27883915539053,4,4,0,78.75619903613239
101836,Neurology,A,28,5,5,68.71713730127034,3,1,0,75.14454134807465
101837,Oncology,B,23,6,1,53.435998586540094,2,2,0,51.86618647196482
101838,Oncology,C,5,7,0,46.08044274808396,5,2,1,57.822048227612825
101839,Endocrinology,A,32,5,2,100.0,1,2,1,76.57970778205187
101840,Oncology,A,3,11,2,43.74140898969751,2,0,0,55.921758153533304
101841,Oncology,A,30,6,2,68.11244047832824,2,1,0,58.48850752364146
101842,Oncology,B,28,9,2,46.80414489088794,2,2,0,62.57762021421252
101843,Oncology,C,4,10,0,62.09727063411855,3,2,1,74.67762740635162
101844,Cardiology,B,22,9,1,61.517763142882345,2,4,0,69.33896712949358
101845,Endocrinology,C,15,11,3,69.14633166732759,1,0,0,61.24306901163703
101846,Oncology,A,5,10,2,59.25986386551108,3,2,0,73.49115799702956
101847,Oncology,C,3,8,2,59.72692365796437,3,5,0,78.63708049026366
101848,Oncology,C,27,15,2,65.23767605501537,5,4,1,102.77173849353206
101849,Endocrinology,B,10,3,1,67.17827380573218,4,2,0,54.83045171066813
101850,Cardiology,C,13,8,1,74.16842312978093,4,3,0,75.09433233032257
101851,Oncology,B,4,7,4,53.63018495656938,1,1,0,63.26144548429261
101852,Neurology,C,30,6,5,40.462571103856625,2,1,0,63.04500239433479
101853,Endocrinology,C,21,4,2,48.41287415555379,2,3,0,58.9689435057201
101854,Neurology,C,17,8,1,67.31482225924577,2,0,0,61.259117064281185
101855,Endocrinology,B,32,9,3,42.51628218392469,3,1,0,57.82690938284823
101856,Oncology,A,5,3,1,41.870892288479794,0,1,0,29.875894227499238
101857,Neurology,B,31,7,2,45.279248348801275,4,3,1,75.14945151804775
101858,Cardiology,B,10,7,3,49.96890241156108,2,3,1,76.72026861646317
101859,Neurology,C,16,9,4,46.663911784684984,1,2,0,64.75109988230201
101860,Neurology,C,29,10,0,60.85821833390998,2,3,0,70.60480333983278
101861,Neurology,C,18,8,3,57.94476843383381,1,4,0,69.97809163789532
101862,Neurology,A,12,9,4,68.45506489852882,2,2,1,83.78950709062723
101863,Oncology,C,12,5,1,49.03156807904685,1,3,0,58.50083553352362
101864,Cardiology,C,10,4,3,70.78115831658653,7,4,0,82.39572876891354
101865,Endocrinology,C,31,11,1,45.70033270854165,2,1,0,62.02221293563642
101866,Endocrinology,A,12,6,0,90.33563507557959,5,0,0,64.6521231612641
101867,Oncology,A,4,7,4,38.429850460094656,6,0,0,55.96757898333728
101868,Oncology,A,2,5,3,60.51115670945944,1,2,1,65.07039380698171
101869,Oncology,B,20,6,0,65.75148549419406,3,2,0,57.741204432025405
101870,Neurology,B,2,10,6,71.38420974367816,1,5,1,106.41794732494576
101871,Neurology,C,16,2,1,33.62384253728359,5,1,0,36.32802197435515
101872,Oncology,B,17,7,0,42.07713501167009,5,5,0,68.51431726273113
101873,Cardiology,B,6,14,2,57.86773436408046,2,5,1,101.37114628963324
101874,Neurology,B,16,3,2,51.0408744995768,4,2,0,50.58755297747888
101875,Neurology,C,2,11,1,68.58398599288044,3,3,0,79.13691405335345
101876,Cardiology,C,13,5,0,53.140561255446286,6,1,0,54.309844461855455
101877,Cardiology,C,5,8,1,70.19629240245283,5,4,1,97.99998269768972
101878,Cardiology,B,23,5,1,34.742538626884944,1,2,1,51.21225742555366
101879,Oncology,B,13,10,3,78.00501009339378,2,4,0,92.30513646779902
101880,Cardiology,C,34,10,3,83.8319699677862,7,2,0,90.60047938480095
101881,Neurology,B,4,12,1,79.02073986099516,4,2,0,82.9121753785348
101882,Endocrinology,B,25,6,2,67.98238101569193,4,1,0,74.63929875683678
101883,Cardiology,A,6,7,2,42.26279655951877,2,0,0,37.305863651917086
101884,Neurology,A,16,11,3,57.029727423650975,3,0,0,62.16662787955591
101885,Oncology,C,8,4,2,54.87871324406789,2,2,0,51.634731617624645
101886,Cardiology,A,9,9,3,59.94543377209009,5,2,0,83.57776771102044
101887,Oncology,B,23,12,3,52.79570392504373,1,0,0,63.72978519058783
101888,Oncology,B,19,11,3,64.05023502895789,1,1,0,64.51946039106774
101889,Neurology,B,9,10,0,46.4894831028031,2,3,1,67.0217436253735
101890,Endocrinology,B,15,5,2,40.073047995482945,1,3,0,43.313461144007505
101891,Oncology,B,5,5,4,66.19105469351666,2,1,0,58.269205062767
101892,Oncology,A,18,9,4,68.14991013462829,1,4,0,85.03640852951193
101893,Neurology,A,13,11,2,43.19824070495634,1,2,0,60.14014674308841
101894,Oncology,B,21,10,0,63.19706750064441,2,3,0,68.28664258702074
101895,Cardiology,B,31,10,4,77.8187040876026,6,3,0,99.4651030277788
101896,Neurology,B,8,11,5,59.873640848595485,2,5,1,103.35022351736387
101897,Cardiology,A,4,6,1,69.64716035001892,0,1,1,65.59972481882323
101898,Oncology,C,22,7,2,34.33283052747528,7,1,0,64.39752437749085
101899,Oncology,B,17,9,2,56.637414980449385,3,2,0,62.76256419300817
101900,Neurology,A,29,3,0,56.65016678625887,3,0,0,41.97932306404931
101901,Cardiology,A,24,10,2,68.83174066403879,3,3,0,77.80273180946168
101902,Oncology,C,31,3,2,62.03432584284826,2,4,0,64.0830826980762
101903,Neurology,B,23,8,2,72.87815895720757,2,4,1,88.4357791512139
101904,Oncology,B,20,5,3,43.065715647706995,2,3,0,67.55854067152362
101905,Neurology,C,29,13,0,49.45666303289363,1,3,0,69.51590312131147
101906,Oncology,C,4,15,4,72.38897528445332,2,3,0,97.68714313970281
101907,Endocrinology,C,33,7,1,70.80921823659534,1,3,0,73.29852155265004
101908,Oncology,B,23,5,2,50.79739008868412,4,2,0,59.471581380657206
101909,Oncology,B,15,10,4,56.87821853382929,2,0,0,70.3292843369628
101910,Oncology,A,13,7,2,52.32138416559628,2,1,0,52.09877169311038
101911,Oncology,C,13,6,0,33.85426386312446,2,2,0,37.70206091449017
101912,Endocrinology,B,12,6,2,62.67006562555999,2,5,0,74.38208696951317
101913,Endocrinology,B,7,6,1,41.5269223186593,3,3,0,50.22857434425802
101914,Oncology,C,10,11,0,57.37311708458395,3,2,0,68.9200707117994
101915,Oncology,C,19,9,1,49.726800362509465,10,0,0,73.72240395747194
101916,Neurology,C,19,14,0,55.45276636015659,4,2,0,72.93423470629654
101917,Endocrinology,C,13,14,4,88.3971619032642,2,1,1,89.82720551344396
101918,Cardiology,C,26,9,1,32.856148202698606,1,3,0,54.083746864709006
101919,Oncology,B,8,4,1,92.59652866605963,2,1,0,67.33314630727942
101920,Oncology,C,8,10,1,59.42602560268802,4,4,1,92.0585938718713
101921,Neurology,C,34,8,3,69.58203920718198,7,2,1,90.69776065792439
101922,Oncology,B,28,9,1,37.351576846564015,0,4,0,62.29650780605552
101923,Cardiology,A,34,10,3,77.41918328665336,5,2,0,84.71020590501122
101924,Oncology,C,17,9,4,58.969202311706375,3,1,0,69.75305733927655
101925,Neurology,B,18,12,1,51.94125926477716,5,1,0,67.19911123137899
101926,Oncology,C,15,4,4,50.60349806346303,4,3,0,76.98899914730305
101927,Cardiology,A,6,16,6,29.413186802223727,3,0,1,87.74756572365682
101928,Cardiology,A,2,3,0,44.95530745595195,2,1,0,33.645480671718225
101929,Cardiology,B,9,3,2,45.760465568463935,1,2,0,39.82451463219356
101930,Oncology,B,14,11,1,44.71668204669561,2,2,0,58.74968458823495
101931,Cardiology,B,3,3,2,74.60354374241072,2,5,1,81.19443537211274
101932,Cardiology,B,33,10,1,65.0933629785858,5,2,0,71.50625197234706
101933,Cardiology,A,6,8,1,80.41362739340046,1,1,0,67.57964785494336
101934,Cardiology,A,30,7,1,35.644790702357305,3,5,0,66.92672139525288
101935,Neurology,B,19,12,6,46.53520464352047,7,2,0,96.01300813162096
101936,Neurology,A,17,5,0,64.47370569364828,3,1,0,53.723341211686645
101937,Oncology,C,18,7,2,49.90211281836668,1,0,0,47.6869860056477
101938,Neurology,B,23,7,4,50.35838364325979,6,1,0,75.8250030351519
101939,Cardiology,A,11,12,3,64.80059237592796,2,1,0,70.10701961782084
101940,Oncology,B,17,8,1,48.55875465108017,4,2,0,57.88041341029531
101941,Oncology,A,29,17,2,26.955592722990424,5,3,0,80.2727858039374
101942,Oncology,A,2,9,4,49.81733755370561,6,3,0,84.04267879948587
101943,Neurology,B,19,9,2,78.35224670546975,4,1,0,79.32424126922587
101944,Neurology,C,5,9,2,59.480296024609174,2,3,0,73.9990434203399
101945,Neurology,C,28,7,1,56.199499708607924,5,1,0,66.00209527511664
101946,Cardiology,C,4,5,2,68.31231592220885,3,1,0,56.92997944102524
101947,Oncology,B,12,6,3,53.246008962949226,3,5,0,80.01651896675884
101948,Oncology,B,15,8,6,22.692673783030347,2,3,0,75.81121607560388
101949,Oncology,B,27,11,3,37.26908809908823,3,3,0,66.93760114562397
101950,Oncology,C,2,7,1,49.262580108648606,5,1,0,54.36286327638872
101951,Oncology,C,14,14,2,60.429182716132836,1,2,0,73.64186492509776
101952,Oncology,A,13,10,4,77.34204822518197,1,4,1,97.73204667648781
101953,Cardiology,A,23,9,4,50.623970039549306,2,3,0,77.69789659576936
101954,Neurology,B,17,9,2,76.69740925880875,0,0,0,55.205937216809545
101955,Endocrinology,C,13,10,1,74.42654142615673,4,0,0,65.06620285927409
101956,Endocrinology,C,26,6,2,50.57689089334869,3,2,1,65.14752801384411
101957,Cardiology,B,28,9,2,63.77330426435861,3,1,1,85.67041020850218
101958,Oncology,C,10,10,2,66.74207966679501,2,3,0,82.02654238399556
101959,Cardiology,B,33,3,2,67.18890670210794,2,4,0,72.86623284317069
101960,Neurology,C,8,12,5,57.36856083512707,5,3,1,111.80682677381772
101961,Oncology,C,14,8,1,69.73538668212974,4,2,1,83.66890611269153
101962,Oncology,C,17,9,4,81.35733333467523,7,4,1,115.43217213523228
101963,Neurology,B,29,12,0,93.91795992953863,2,2,0,83.57525418107156
101964,Oncology,A,27,12,3,64.82825479422795,2,0,0,67.37820408538595
101965,Cardiology,B,22,4,3,61.7964852681082,3,2,0,59.46416820807356
101966,Cardiology,B,23,5,2,54.56781078157212,3,0,0,48.77141983235304
101967,Oncology,C,20,5,2,49.42873667604655,2,3,0,64.30121790263959
101968,Oncology,A,14,8,2,35.91026680268333,0,0,1,47.19858488906828
101969,Oncology,B,28,12,0,34.3737305615683,0,3,0,57.6405835767169
101970,Oncology,C,7,4,2,70.19624631444584,2,3,0,60.95840778498845
101971,Oncology,A,23,7,3,51.21730382335379,2,1,1,67.96293063860625
101972,Neurology,B,28,6,4,50.835647982400715,6,3,0,83.05500817756173
101973,Oncology,B,11,9,5,61.421305765375685,4,2,0,90.79405838019186
101974,Cardiology,B,2,5,0,74.40548938429785,1,0,0,43.12528568993128
101975,Oncology,A,15,11,1,53.80539724920324,2,2,0,67.17650575224866
101976,Endocrinology,C,21,6,3,25.864956424358674,1,4,0,44.00501378214025
101977,Oncology,B,5,11,0,40.71423478170779,1,2,0,53.40781910136348
101978,Oncology,C,20,3,4,89.07161262610879,4,4,0,82.71559094156477
101979,Endocrinology,B,29,6,6,82.11714492911544,2,5,0,105.53685310843878
101980,Neurology,B,33,7,2,90.87662081701363,8,4,0,95.47866327686052
101981,Oncology,A,16,7,3,59.02703879758141,2,1,0,68.48669967186943
101982,Neurology,A,22,9,1,45.321405495170005,4,6,0,81.2175846024671
101983,Cardiology,B,7,8,4,58.543916665469,2,2,0,71.23056422222946
101984,Cardiology,A,8,10,1,51.24452022681786,2,5,0,82.01433951758527
101985,Oncology,B,21,4,2,84.69617610432219,4,1,1,67.02915316993034
101986,Oncology,B,24,5,2,56.08200465616162,5,5,0,72.874136479593
101987,Neurology,B,24,4,3,100.0,3,1,0,75.5005268129487
101988,Cardiology,A,17,4,2,69.88446192423325,2,1,0,54.60087426224139
101989,Oncology,C,27,7,2,81.05065496883113,1,2,0,69.54685605083604
101990,Neurology,C,15,6,2,35.76504237820593,1,3,1,68.80436248007173
101991,Neurology,A,24,7,0,90.70771073753863,2,1,0,53.52883786074263
101992,Oncology,A,13,8,3,59.68883400981959,4,2,0,82.47047637921233
101993,Cardiology,C,23,12,1,55.95765422702057,5,5,1,95.81953384868977
101994,Oncology,A,8,9,2,45.24529616454714,2,4,0,64.9398674865285
101995,Neurology,C,11,2,1,40.07206849644193,3,2,0,55.377314833732264
101996,Neurology,A,23,6,2,65.51081047022251,2,0,0,57.303523466000456
101997,Endocrinology,C,30,10,0,44.557427755477065,4,2,1,63.45794543089821
101998,Oncology,B,23,12,2,79.05626399797599,2,1,0,81.79548455648495
101999,Oncology,C,33,4,2,55.28372865540188,2,0,0,39.186913130081365
102000,Oncology,B,18,6,2,57.47465044505525,3,1,0,59.74502422086306
102001,Oncology,B,3,10,3,44.15199795793406,6,4,0,84.6324615452517
102002,Oncology,A,17,9,4,70.21893734263023,1,0,0,66.49018653148232
102003,Endocrinology,B,21,5,0,54.61550321267512,2,0,0,32.52469613171451
102004,Oncology,C,8,9,0,49.55643687455564,3,2,0,60.148353388755055
102005,Oncology,B,2,8,3,46.033178528467765,3,3,0,64.53340022749852
102006,Neurology,C,23,10,3,74.76680092737493,2,1,1,88.168966976365
102007,Oncology,B,11,3,3,61.28339557674722,6,2,0,70.17113680123677
102008,Neurology,C,24,7,2,54.43969596805073,3,5,0,78.26120215832123
102009,Oncology,B,18,7,2,75.56419724401921,2,1,0,67.95518438932332
102010,Cardiology,C,6,7,2,63.39665336492124,2,0,0,62.62350780368589
102011,Oncology,C,33,14,3,61.380231377817864,5,1,1,86.1257277837743
102012,Oncology,B,20,7,2,50.89455460628079,4,2,1,74.6368232013281
102013,Endocrinology,C,3,7,3,70.503144737875,5,2,0,71.09914469668253
102014,Oncology,C,12,8,2,71.19939362167891,3,3,0,70.4321701465228
102015,Cardiology,B,32,5,1,64.27356648815517,2,4,0,69.92724269036104
102016,Oncology,B,10,7,2,61.45346634799822,2,3,0,71.8936430575929
102017,Oncology,A,34,12,0,88.163045103048,3,0,0,66.06791190650497
102018,Endocrinology,C,5,4,1,47.323914436611325,2,3,0,49.95518738722266
102019,Oncology,A,25,4,1,55.07635240709915,1,0,0,42.194142679219496
102020,Neurology,A,29,10,1,47.11426877212451,4,1,1,66.13604148891105
102021,Endocrinology,B,6,5,1,62.639987644520666,3,0,0,61.38950572833572
102022,Cardiology,B,5,5,0,45.15346794458913,3,4,0,62.67398878869638
102023,Endocrinology,C,31,9,1,55.31992874512025,5,3,0,68.5831469659879
102024,Oncology,C,15,10,1,72.62870850185783,2,2,1,81.36632985420016
102025,Oncology,B,24,8,2,44.06780958332956,2,1,0,51.107995896156055
102026,Oncology,A,17,9,5,72.56495175544909,7,0,0,97.48603158064267
102027,Neurology,C,31,8,2,42.996651357159905,3,2,1,67.09849328646389
102028,Endocrinology,B,18,5,1,62.695218114959275,6,3,0,72.46747944630837
102029,Oncology,B,4,6,2,66.08193760953073,3,3,0,78.68783852369681
102030,Neurology,B,28,18,3,75.80611153690928,7,3,0,107.13208950703651
102031,Oncology,B,2,9,2,73.54005105221414,4,2,1,87.20712876675576
102032,Cardiology,B,9,7,1,47.07114782419201,3,4,1,76.86923799686666
102033,Cardiology,C,28,6,3,63.97690610231739,2,4,0,80.45778717402733
102034,Endocrinology,B,23,10,2,48.067855134770014,1,2,0,59.62191133564429
102035,Cardiology,C,24,11,2,68.88070444076047,3,1,0,73.31375306273195
102036,Oncology,B,30,4,5,75.58571519395204,6,2,0,89.5663376549477
102037,Oncology,B,16,8,3,59.33407202463907,2,0,0,49.399950137072075
102038,Oncology,C,30,14,0,60.408263730291324,3,4,0,86.7477358491503
102039,Oncology,B,26,9,2,58.81550348382297,2,0,0,54.35769034103185
102040,Oncology,B,26,6,2,52.03479192952994,2,3,0,66.66950110483683
102041,Endocrinology,B,15,4,2,50.01622796979647,0,2,0,48.29286408582233
102042,Cardiology,B,17,8,2,74.59191497668502,0,4,0,79.75656288533257
102043,Cardiology,C,14,6,2,56.331281653073965,4,1,0,55.01424840903141
102044,Oncology,B,6,8,5,62.04570319627601,1,1,0,70.6525370649364
102045,Endocrinology,C,11,3,4,69.00109745687392,3,1,0,66.23181044375946
102046,Neurology,A,18,3,1,63.30099275087472,3,2,0,56.0063459282865
102047,Oncology,B,9,5,2,49.73630372574416,5,3,0,68.00228538332455
102048,Neurology,C,23,10,4,59.077829008839835,3,2,0,74.43592036057454
102049,Cardiology,C,7,5,3,69.06093547805507,3,4,0,70.91845552979363
102050,Oncology,A,11,6,4,65.21820086386954,2,1,0,59.39209677747962
102051,Cardiology,B,6,13,3,39.739253318842785,2,1,0,70.82841098889568
102052,Cardiology,B,21,4,1,38.285360708960404,8,4,0,71.14858488461952
102053,Oncology,B,29,8,2,49.19893360739155,4,1,1,66.83326529554243
102054,Endocrinology,C,15,11,2,55.34403973506493,3,3,0,76.97591460402691
102055,Neurology,C,27,13,2,49.805112658507866,2,3,0,77.04447862410993
102056,Neurology,B,31,12,1,33.815352090802755,5,1,0,60.0029463936605
102057,Cardiology,C,15,14,1,39.6735577439026,2,0,0,50.79666249564548
102058,Oncology,B,5,8,1,54.35808140882144,5,2,1,73.31095034533645
102059,Neurology,A,29,6,3,84.92051474848184,4,4,0,80.80535632113013
102060,Cardiology,B,5,9,1,94.13998341779137,3,2,1,83.55111831701292
102061,Oncology,C,23,8,3,69.33446537057529,5,5,0,103.92743812166067
102062,Cardiology,C,7,9,7,57.463840063079395,2,3,0,84.55943243937539
102063,Neurology,B,10,3,0,60.50458144667457,4,2,0,49.800779151039016
102064,Cardiology,B,10,10,1,61.30789129513042,5,2,0,69.23714609788155
102065,Oncology,C,24,4,1,64.16861247279702,1,2,0,51.751794538507745
102066,Neurology,B,34,7,3,57.95506301348527,2,3,0,75.07259085266371
102067,Oncology,B,6,8,1,53.13649201380962,4,2,1,71.01341409806959
102068,Oncology,C,16,2,0,85.60255012096955,4,1,0,47.64251242792125
102069,Oncology,C,9,5,2,41.48160051578007,2,2,0,44.607051908077125
102070,Oncology,B,23,11,1,73.77262686820606,4,1,0,70.1477481162887
102071,Neurology,B,25,7,3,33.28543923706409,0,2,1,57.26381118828872
102072,Cardiology,B,14,6,2,66.5269784681561,4,2,0,62.12639960803337
102073,Oncology,A,14,5,4,35.32879379576115,3,2,0,59.92568272978622
102074,Endocrinology,C,34,7,2,88.06001735946799,2,6,0,95.15286235393782
102075,Endocrinology,B,22,10,2,48.73263665408986,2,3,0,67.05567223222093
102076,Endocrinology,C,14,14,2,62.20762173941688,2,2,0,72.46563737862536
102077,Oncology,A,9,10,3,74.15539365584495,1,2,0,76.18594634691685
102078,Cardiology,B,8,9,0,43.69058934533549,4,0,0,45.90264306518863
102079,Endocrinology,A,14,8,3,61.51160419470676,1,0,0,58.96973307524202
102080,Neurology,C,2,8,7,55.68731908648042,4,3,1,109.1293618910253
102081,Oncology,B,29,10,3,74.89695522196274,5,3,0,92.74546836549462
102082,Oncology,B,22,8,3,75.43240620927845,0,2,1,79.68533109678596
102083,Cardiology,A,3,6,0,65.27162591202112,5,1,0,60.93832117681449
102084,Endocrinology,B,26,11,3,39.921227645240506,2,0,0,56.56826342565168
102085,Cardiology,A,24,14,1,52.4783172363506,2,2,0,72.01361639395573
102086,Cardiology,B,22,8,0,58.67820601897026,4,2,1,66.5230048678412
102087,Oncology,B,18,10,0,78.86731584354183,1,0,0,52.38506234469555
102088,Neurology,B,25,10,1,39.17615681009274,4,2,1,74.45554522842042
102089,Neurology,B,34,10,3,56.007283827451616,2,0,1,77.16016815366766
102090,Oncology,B,17,13,2,79.4984773023661,0,3,1,95.30549460220217
102091,Neurology,B,18,9,1,56.745591167892826,2,2,0,58.898971016494464
102092,Endocrinology,B,17,10,7,59.903602563849525,3,1,1,80.13610183826746
102093,Oncology,A,6,9,1,32.321451544569214,2,3,0,56.19540790989262
102094,Cardiology,C,10,4,1,53.1007008235908,4,5,0,70.94721157827404
102095,Oncology,B,31,8,3,68.32609663850674,4,2,1,79.56756390134242
102096,Neurology,A,23,4,0,47.99286255940037,1,3,0,49.32670030178086
102097,Cardiology,A,17,10,1,33.73030406692029,3,2,0,59.377749223804834
102098,Cardiology,C,23,5,2,45.58283530587066,3,3,1,62.92255047509131
102099,Neurology,C,28,4,3,78.96071498760725,1,2,1,75.1299347766324
102100,Oncology,B,8,10,1,65.50985669583115,1,2,0,68.30551332995717
102101,Endocrinology,B,30,12,1,73.38236818358928,3,0,0,66.23064355143165
102102,Cardiology,B,34,6,2,68.97939918926085,1,1,0,54.382947978124534
102103,Oncology,C,27,8,4,97.34693985509118,1,2,1,91.30802375678806
102104,Neurology,C,16,6,0,75.28147749445648,5,2,1,77.55495737589352
102105,Neurology,B,25,12,1,59.455066721220774,1,3,0,65.97022503440806
102106,Oncology,C,4,4,4,56.1786956567614,3,1,0,59.38213585682416
102107,Endocrinology,C,6,12,5,67.24791067075161,3,1,1,88.49759972610406
102108,Endocrinology,B,22,4,2,78.20396484831906,3,2,0,62.90950567109136
102109,Oncology,B,11,13,2,47.56103713786224,6,3,0,81.58466590651724
102110,Endocrinology,A,27,4,3,66.78387145229077,3,6,0,83.82052449373509
